substance_id,canonical_name,canonical_english_name,canonical_cas,alias_raw,alias_type,confidence,rationale
624,（２ＲＳ，４ＲＳ）－１－［２－（２，４－ジクロロフェニル）－４－プロピル－１，３－ジオキソラン－２－イルメチル］－１Ｈ－１，２，４－トリアゾール及び（２ＲＳ，４ＳＲ）－１－［２－（２，４－ジクロロフェニル）－４－プロピル－１，３－ジオキソラン－２－イルメチル］－１Ｈ－１，２，４－トリアゾールの混合物（別名プロピコナゾール）,"(2RS,4RS;2RS,4SR)-1-[[2-(2,4-Dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1H-1,2,4-triazole (alias: Propiconazole)",60207-90-1,Propiconazole,explicit_alias,high,Explicit English alias in the canonical English name.
624,（２ＲＳ，４ＲＳ）－１－［２－（２，４－ジクロロフェニル）－４－プロピル－１，３－ジオキソラン－２－イルメチル］－１Ｈ－１，２，４－トリアゾール及び（２ＲＳ，４ＳＲ）－１－［２－（２，４－ジクロロフェニル）－４－プロピル－１，３－ジオキソラン－２－イルメチル］－１Ｈ－１，２，４－トリアゾールの混合物（別名プロピコナゾール）,"(2RS,4RS;2RS,4SR)-1-[[2-(2,4-Dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1H-1,2,4-triazole (alias: Propiconazole)",60207-90-1,プロピコナゾール,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
516,（２Ｓ）－２－（クロロメチル）オキシラン（別名：エピクロロヒドリン）,,67843-74-7,エピクロロヒドリン,explicit_alias,high,Explicit 別名 text in the row.
2031,（３，５，６－トリクロロ－２－ピリジル）オキシ酢酸（別名トリクロピル）,"(3,5,6-Trichloro-2-pyridyl)oxyacetic acid (alias: Triclopyr)",55335-06-3,Triclopyr,common_name,high,Explicit alias text appears in the row.
679,（３Ｒ，４Ｓ，５Ｓ，６Ｒ，７Ｒ，９Ｒ，１０Ｅ，１１Ｓ，１２Ｒ，１３Ｓ，１４Ｒ）－４－［（２，６－ジデオキシ－３－Ｃ－メチル－３－Ｏ－メチル－アルファ－Ｌ－リボ－ヘキソピラノシル）オキシ］－１４－エチル－７，１２，１３－トリヒドロキシ－１０－［（２－メトキシエトキシ）メトキシイミノ］－３，５，７，９，１１，１３－ヘキサメチル－６－［［３，４，６－トリデオキシ－３－（ジメチルアミノ）－ベータ－Ｄ－キシロ－ヘキソピラノシル］オキシ］オキサシクロテトラデカン－２－オン（別名ロキシスロマイシン）,"(3R,4S,5S,6R,7R,9R,10E,11S,12R,13S,14R)-4-[(2,6-dideoxy-3-C-methyl-3-O-methyl-α-L-ribo-hexopyranosyl)oxy]-14-ethyl-7,12,13-trihydroxy-10-[(2-methoxyethoxy)methoxyimino]-3,5,7,9,11,13-hexamethyl-6-[[3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl]oxy]oxacyclotetradecan-2-one (alias: Roxithromycin)",80214-83-1,Roxithromycin,explicit_alias,high,Explicit English alias in the canonical English name.
679,（３Ｒ，４Ｓ，５Ｓ，６Ｒ，７Ｒ，９Ｒ，１０Ｅ，１１Ｓ，１２Ｒ，１３Ｓ，１４Ｒ）－４－［（２，６－ジデオキシ－３－Ｃ－メチル－３－Ｏ－メチル－アルファ－Ｌ－リボ－ヘキソピラノシル）オキシ］－１４－エチル－７，１２，１３－トリヒドロキシ－１０－［（２－メトキシエトキシ）メトキシイミノ］－３，５，７，９，１１，１３－ヘキサメチル－６－［［３，４，６－トリデオキシ－３－（ジメチルアミノ）－ベータ－Ｄ－キシロ－ヘキソピラノシル］オキシ］オキサシクロテトラデカン－２－オン（別名ロキシスロマイシン）,"(3R,4S,5S,6R,7R,9R,10E,11S,12R,13S,14R)-4-[(2,6-dideoxy-3-C-methyl-3-O-methyl-α-L-ribo-hexopyranosyl)oxy]-14-ethyl-7,12,13-trihydroxy-10-[(2-methoxyethoxy)methoxyimino]-3,5,7,9,11,13-hexamethyl-6-[[3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl]oxy]oxacyclotetradecan-2-one (alias: Roxithromycin)",80214-83-1,ロキシスロマイシン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
678,（３Ｒ，４Ｓ，５Ｓ，６Ｒ，７Ｒ，９Ｒ，１１Ｒ，１２Ｒ，１３Ｓ，１４Ｒ）－４－［（２，６－ジデオキシ－３－Ｃ－メチル－３－Ｏ－メチル－アルファ－Ｌ－リボ－ヘキソピラノシル）オキシ］－１４－エチル－１２，１３－ジヒドロキシ－７－メトキシ－３，５，７，９，１１，１３－ヘキサメチル－６－［［３，４，６－トリデオキシ－３－（ジメチルアミノ）－ベータ－Ｄ－キシロ－ヘキソピラノシル］オキシ］オキサシクロテトラデカン－２，１０－ジオン（別名クラリスロマイシン）,"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-4-[(2,6-dideoxy-3-C-methyl-3-O-methyl-α-L-ribo-hexopyranosyl)oxy]-14-ethyl-12,13-dihydroxy-7-methoxy-3,5,7,9,11,13-hexamethyl-6-[[3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl]oxy]oxacyclotetradecane-2,10-dione (alias: Clarithromycin)",81103-11-9,Clarithromycin,explicit_alias,high,Explicit English alias in the canonical English name.
678,（３Ｒ，４Ｓ，５Ｓ，６Ｒ，７Ｒ，９Ｒ，１１Ｒ，１２Ｒ，１３Ｓ，１４Ｒ）－４－［（２，６－ジデオキシ－３－Ｃ－メチル－３－Ｏ－メチル－アルファ－Ｌ－リボ－ヘキソピラノシル）オキシ］－１４－エチル－１２，１３－ジヒドロキシ－７－メトキシ－３，５，７，９，１１，１３－ヘキサメチル－６－［［３，４，６－トリデオキシ－３－（ジメチルアミノ）－ベータ－Ｄ－キシロ－ヘキソピラノシル］オキシ］オキサシクロテトラデカン－２，１０－ジオン（別名クラリスロマイシン）,"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-4-[(2,6-dideoxy-3-C-methyl-3-O-methyl-α-L-ribo-hexopyranosyl)oxy]-14-ethyl-12,13-dihydroxy-7-methoxy-3,5,7,9,11,13-hexamethyl-6-[[3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl]oxy]oxacyclotetradecane-2,10-dione (alias: Clarithromycin)",81103-11-9,クラリスロマイシン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
227,（３Ｓ，４Ｒ）－３－エチル－４－［（１－メチル－１Ｈ－イミダゾール－５－イル）メチル］オキソラン－２－オン（別名ピロカルピン）,"(3S,4R)-3-Ethyl-4-[(1-methyl-1H-imidazol-5-yl)methyl]oxolan-2-one (alias: Pilocarpine)",92-13-7,Pilocarpine,alias,high,Explicit alias text in the canonical English name.
2386,（４－エトキシフェニル）［３－（４－フルオロ－３－フェノキシフェニル）プロピル］ジメチルシラン（別名シラフルオフェン）,,,105024-66-6,シラフルオフェン,common_name,high
1763,（４－クロロ－２－メチルフェノキシ）酢酸（別名ＭＣＰ又はＭＣＰＡ）,(4-Chloro-2-methylphenoxy)acetic acid (alias: MCP or MCPA),94-74-6,MCP,abbreviation,medium,Explicit abbreviation/short form in source row.
1763,（４－クロロ－２－メチルフェノキシ）酢酸（別名ＭＣＰ又はＭＣＰＡ）,(4-Chloro-2-methylphenoxy)acetic acid (alias: MCP or MCPA),94-74-6,MCPA,abbreviation,medium,Explicit abbreviation/short form in source row.
1763,（４－クロロ－２－メチルフェノキシ）酢酸（別名ＭＣＰ又はＭＣＰＡ）,(4-Chloro-2-methylphenoxy)acetic acid (alias: MCP or MCPA),94-74-6,ＭＣＰ,abbreviation,medium,Explicit abbreviation/short form in source row.
1763,（４－クロロ－２－メチルフェノキシ）酢酸（別名ＭＣＰ又はＭＣＰＡ）,(4-Chloro-2-methylphenoxy)acetic acid (alias: MCP or MCPA),94-74-6,ＭＣＰＡ,abbreviation,medium,Explicit abbreviation/short form in source row.
1749,（４ＲＳ，５ＲＳ）－５－（４－クロロフェニル）－Ｎ－シクロヘキシル－４－メチル－２－オキソ－１，３－チアゾリジン－３－カルボキサミド（別名ヘキシチアゾクス）,"(4RS,5RS)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide (alias: Hexythiazox)",78587-05-0,Hexythiazox,alias,high,Explicit alias text in source row.
1749,（４ＲＳ，５ＲＳ）－５－（４－クロロフェニル）－Ｎ－シクロヘキシル－４－メチル－２－オキソ－１，３－チアゾリジン－３－カルボキサミド（別名ヘキシチアゾクス）,"(4RS,5RS)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide (alias: Hexythiazox)",78587-05-0,ヘキシチアゾクス,alias,high,Explicit alias text in source row.
2433,（４Ｓ，４ａＲ，５Ｓ，５ａＲ，６Ｓ，１２ａＳ）－４－（ジメチルアミノ）－３，５，６，１０，１２，１２ａ－ヘキサヒドロキシ－６－メチル－１，１１－ジオキソ－１，４，４ａ，５，５ａ，６，１１，１２ａ－オクタヒドロテトラセン－２－カルボキサミド（別名オキシテトラサイクリン）,,79-57-2,オキシテトラサイクリン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2410,（５－クロロ－２－メトキシ－４－メチルピリジン－３－イル）（２，３，４－トリメトキシ－６－メチルフェニル）メタノン（別名ピリオフェノン）,,688046-61-9,ピリオフェノン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
1153,（５Ｓ，５ａＲ，８ａＲ，９Ｒ）－９－（４－ヒドロキシ－３，５－ジメトキシフェニル）－８－オキソ－５，５ａ，６，８，８ａ，９－ヘキサヒドロフロ［３’，４’：６，７］ナフト［２，３－ｄ］［１，３］ジオキソール－５－イル＝４，６－Ｏ－［（Ｒ）－エチリデン］－ベータ－Ｄ－グルコピラノシド（別名エトポシド）,"(5S,5aR,8aR,9R)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-[(R)-ethylidene]-β-D-glucopyranoside (alias: Etoposide)",33419-42-0,Etoposide,explicit_alias,high,Explicit alias in canonical_english_name.
1153,（５Ｓ，５ａＲ，８ａＲ，９Ｒ）－９－（４－ヒドロキシ－３，５－ジメトキシフェニル）－８－オキソ－５，５ａ，６，８，８ａ，９－ヘキサヒドロフロ［３’，４’：６，７］ナフト［２，３－ｄ］［１，３］ジオキソール－５－イル＝４，６－Ｏ－［（Ｒ）－エチリデン］－ベータ－Ｄ－グルコピラノシド（別名エトポシド）,"(5S,5aR,8aR,9R)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-[(R)-ethylidene]-β-D-glucopyranoside (alias: Etoposide)",33419-42-0,エトポシド,explicit_alias,high,Explicit 別名 in canonical_name.
1154,（５Ｓ，５ａＲ，８ａＲ，９Ｒ）－９－（４－ヒドロキシ－３，５－ジメトキシフェニル）－８－オキソ－５，５ａ，６，８，８ａ，９－ヘキサヒドロフロ［３’，４’：６，７］ナフト［２，３－ｄ］［１，３］ジオキソール－５－イル＝４，６－Ｏ－［（Ｒ）－２－チエニルメチリデン］－ベータ－Ｄ－グルコピラノシド（別名テニポシド）,"(5S,5aR,8aR,9R)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-[(R)-2-thienylmethylidene]-β-D-glucopyranoside (alias: Teniposide)",29767-20-2,Teniposide,explicit_alias,high,Explicit alias in canonical_english_name.
1154,（５Ｓ，５ａＲ，８ａＲ，９Ｒ）－９－（４－ヒドロキシ－３，５－ジメトキシフェニル）－８－オキソ－５，５ａ，６，８，８ａ，９－ヘキサヒドロフロ［３’，４’：６，７］ナフト［２，３－ｄ］［１，３］ジオキソール－５－イル＝４，６－Ｏ－［（Ｒ）－２－チエニルメチリデン］－ベータ－Ｄ－グルコピラノシド（別名テニポシド）,"(5S,5aR,8aR,9R)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-[(R)-2-thienylmethylidene]-β-D-glucopyranoside (alias: Teniposide)",29767-20-2,テニポシド,explicit_alias,high,Explicit 別名 in canonical_name.
2400,（Ｅ）－１－（２－クロロ－１，３－チアゾール－５－イルメチル）－３－メチル－２－ニトログアニジン（別名クロチアニジン）,,,210880-92-5,クロチアニジン,common_name,high
2334,（Ｅ）－２－メトキシイミノ－Ｎ－メチル－２－（２－フェノキシフェニル）アセトアミド（別名メトミノストロビン）,(E)-2-Methoxyimino-N-methyl-2-(2-phenoxyphenyl)acetamide (alias: Metominostrobin),133408-50-1,Metominostrobin,common_name,high,Explicit alias text appears in the row.
749,（Ｅ）－３，７－ジメチルオクタ－２，６－ジエン－１－オール（別名ゲラニオール）,"(E)-3,7-dimethylocta-2,6-dien-1-ol (alias: Geraniol)",106-24-1,Geraniol,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
749,（Ｅ）－３，７－ジメチルオクタ－２，６－ジエン－１－オール（別名ゲラニオール）,"(E)-3,7-dimethylocta-2,6-dien-1-ol (alias: Geraniol)",106-24-1,ゲラニオール,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
2543,（Ｅ）－４－（２，６，６－トリメチルシクロヘキサ－１－エン－１－イル）ブタ－３－エン－２－オン（別名：β－ヨノン）,,79-77-6,β－ヨノン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2402,（Ｅ）－Ｎ－［（６－クロロ－３－ピリジル）メチル］－Ｎ－エチル－Ｎ’－メチル－２－ニトロエテン－１，１－ジアミン（別名ニテンピラム）,,,150824-47-8,ニテンピラム,common_name,high
1762,（Ｅ）－Ｎ－［２－クロロ－５－［１－（６－メチルピリジン－２－イルメトキシイミノ）エチル］ベンジル］カルバミン酸メチル（別名ピリベンカルブ）,Methyl (E)-N-[2-chloro-5-[1-(6-methylpyridin-2-ylmethoxyimino)ethyl]benzyl]carbamate (alias: Pyribencarb),799247-52-2,Pyribencarb,alias,high,Explicit alias text in source row.
1762,（Ｅ）－Ｎ－［２－クロロ－５－［１－（６－メチルピリジン－２－イルメトキシイミノ）エチル］ベンジル］カルバミン酸メチル（別名ピリベンカルブ）,Methyl (E)-N-[2-chloro-5-[1-(6-methylpyridin-2-ylmethoxyimino)ethyl]benzyl]carbamate (alias: Pyribencarb),799247-52-2,ピリベンカルブ,alias,high,Explicit alias text in source row.
1623,（ＲＳ）－アルファ－シアノ－３－フェノキシベンジル＝２，２，３，３－テトラメチルシクロプロパンカルボキシラート（別名フェンプロパトリン）,"(RS)-alpha-Cyano-3-phenoxybenzyl=2,2,3,3-tetramethylcyclopropanecarboxylate (alias: Fenpropathrin)",39515-41-8,Fenpropathrin,alias,high,Explicit alias text in source row.
